
THE FOLLOWING IS THE WEIGHT CHANGE AND THE MEAN SQUARE ERROR
------------------------------------------------------------


	 0.084	 0.048	 0.151	 0.134	
	 0.084	 0.048	 0.151	 0.134	
	 0.084	 0.048	 0.151	 0.134	
    31	      MEANSQUARE ERROR = 0.0021


	 0.084	 0.047	 0.150	 0.134	
	 0.084	 0.047	 0.150	 0.134	
	 0.084	 0.047	 0.150	 0.134	
	 0.084	 0.047	 0.150	 0.134	
	 0.084	 0.047	 0.150	 0.134	
    32	      MEANSQUARE ERROR = 0.0021


	 0.083	 0.047	 0.149	 0.135	
	 0.083	 0.047	 0.149	 0.135	
	 0.083	 0.047	 0.149	 0.135	
	 0.083	 0.047	 0.149	 0.135	
	 0.083	 0.047	 0.149	 0.135	
    33	      MEANSQUARE ERROR = 0.0020


	 0.083	 0.047	 0.149	 0.135	
	 0.083	 0.047	 0.149	 0.135	
	 0.083	 0.047	 0.149	 0.135	
	 0.083	 0.047	 0.149	 0.135	
	 0.083	 0.047	 0.149	 0.135	
    34	      MEANSQUARE ERROR = 0.0020


	 0.083	 0.046	 0.148	 0.136	
	 0.083	 0.046	 0.148	 0.136	
	 0.083	 0.046	 0.148	 0.136	
	 0.083	 0.046	 0.148	 0.136	
	 0.083	 0.046	 0.148	 0.136	
    35	      MEANSQUARE ERROR = 0.0020


	 0.082	 0.046	 0.148	 0.136	
	 0.082	 0.046	 0.148	 0.136	
	 0.082	 0.046	 0.148	 0.136	
	 0.082	 0.046	 0.148	 0.136	
	 0.082	 0.046	 0.148	 0.136	
    36	      MEANSQUARE ERROR = 0.0020


	 0.082	 0.046	 0.147	 0.136	
	 0.082	 0.046	 0.147	 0.136	
	 0.082	 0.046	 0.147	 0.136	
	 0.082	 0.046	 0.147	 0.136	
	 0.082	 0.046	 0.147	 0.136	
    37	      MEANSQUARE ERROR = 0.0020


	 0.081	 0.046	 0.147	 0.137	
	 0.081	 0.046	 0.147	 0.137	
	 0.081	 0.046	 0.147	 0.137	
